ID,,cond,cond.F,att1_1,att1_2,att1_3,base_mor,base_prac,base_cons,base_know,base_emo,att2_1,att2_2,att2_3,resp1,resp2,resp3,resp4,resp5,resp6,essAQ,essMoral,essPrac,poli_soc,poli_econ,rate1,rate2,rate3,rate4,rate5,rate6,age,gender,d_gen_4_TEXT,language,d_lang_10_TEXT,duplicatedIP
R_2BzDQ88GYhlOGKd,,-1,Moral Message,-4,-4,-4,4,5,1,4,2,-4,-4,-4,I agree with the article in its entirety.,"I don't think it's just a moral issue, it's also a practical issue.","I think the government will exploit the population, much like khat in East Africa.","I think society itself will become less intelligent, less diligent.",I have seen the effects of marijuana first-hand at it has damaged many lives.,"If one needs to use marijuana to deal with life, there are real issues that need to be faced, not sedated.",6,7,1,3,5,2,2,2,2,2,2,51,Male,NA,1,NA,FALSE
R_27USK9ospcO9egQ,,1,Practical Message,4,4,4,4,4,4,4,1,4,4,4,people already smoke weed now and productivity hasn't slowed,alcohol is more devastating and yet that is legal,"legal weed will give tax revenue to the state and could be used to help fix roads, schools, etc.",NA,NA,NA,3,1,7,2,2,1,1,1,NA,NA,NA,32,Female,NA,1,NA,FALSE
R_1jV9cJZEqNVvZGe,,1,Practical Message,4,4,4,3,5,1,4,1,4,4,4,The person who wrote this doesn't seem to know much about marijuana.,The benefits of legalization certainly out rule the negatives,Loss of productivity? I don't even know where to start on that. It's very much in correct,I wonder if this person ever tried it.,NA,NA,1,3,6,2,3,3,1,3,3,NA,NA,32,Female,NA,1,NA,FALSE
R_1FSen9It8ZbPQE9,,1,Practical Message,4,4,4,1,3,1,5,1,4,4,4,I thought that some good point were made.,I thought about my own reasons for not legalizing marijuana,NA,NA,NA,NA,7,1,7,5,5,2,2,NA,NA,NA,NA,33,Male,NA,1,NA,FALSE
R_1fjuYleCXahl5pc,,-1,Moral Message,4,2,4,3,3,1,3,1,4,4,4,I thought that the tone seemed pretty sensational.,My mind wandered to the last time I got high like a decade ago.,As I refocused on the last few paragraphs I thought that it is very sensational.,NA,NA,NA,2,4,3,3,3,1,4,1,NA,NA,NA,34,Male,NA,1,NA,FALSE
R_XuC0KWLrH5qw6Bj,,-1,Moral Message,0,0,0,1,2,1,4,1,0,0,-1,Laws should not be based on subjective morals.,The article tried too hard to show damages to the population.,I am not sure if those statistics are accurate.,NA,NA,NA,3,3,5,2,4,3,1,3,NA,NA,NA,33,Male,NA,1,NA,FALSE
R_XSyIvLfsvGUKpH3,,-1,Moral Message,4,4,4,4,5,1,5,3,4,4,4,This is ridiculous.,"I bet you drink alcohol, though.",There are much bigger things we should be worrying about.,NA,NA,NA,1,7,1,1,1,1,1,1,NA,NA,NA,35,Male,NA,1,NA,FALSE
R_3HA1zghWhwGYFjG,,1,Practical Message,0,2,0,3,5,4,4,3,-1,2,2,I thought about the pros and cons of legalizing it.,I thought about the illegal selling of weed.,NA,NA,NA,NA,4,6,7,3,4,3,4,NA,NA,NA,NA,23,Male,NA,1,NA,FALSE
R_bC7mqccufxPpaKd,,-1,Moral Message,4,4,4,4,5,1,3,4,3,4,4,Marijuana is being described as a gateway drug at least to me and that's not true.,"Corporations are already trying to take advantage of legalized marijuana, it's not a compelling reason against legalization.","This article talks about legalization hurting minorities, but incarceration for non violent drug offenses are far more harmful to minorities specifically black men and their communities.",NA,NA,NA,3,2,4,1,1,3,3,1,NA,NA,NA,38,Female,NA,1,NA,FALSE
R_2SDjVgVcIx6ZQiu,,1,Practical Message,-4,-4,-4,5,5,1,5,5,-4,-4,-4,people who use it are hiding from their true self,they have an addictive personality regardless of the drug once they start smoking,"they are using as a coping mechanism instead of facing problems and dealing with them, they'll just get high instead",the black market will never slow down,states love new ways to restrict people and get money,NA,7,1,7,3,3,4,4,4,2,1,NA,36,Male,NA,1,NA,FALSE
R_2axXG9SRrj1ctvs,,1,Practical Message,4,4,4,5,5,2,5,3,4,4,4,Marijuana and alcohol are two different things comparing the social costs of the legalization of one to what might the the costs to legalizing the other isn't logically sound.,"Marijuana and tobacco are different as well. Yes, there is a risk of lung cancer with both but the legalization of marijuana will mean more methods of delivery to will available to many users which potentially could bring the health cost down .",How much does the war on drugs cost?,NA,NA,NA,1,1,7,1,1,1,1,1,NA,NA,NA,36,Female,NA,1,NA,FALSE
R_1dtBHNSuBKhVgHU,,1,Practical Message,-3,-3,-4,4,3,4,3,4,-2,-3,-2,Marijuana legalization is incredibly difficult to regulate de to the current infrastructure for black market sales of the drug.,Marijuana is very dangerous in our health.,Perhaps then we'll avoid practices that bring problems to future generations.,"Marijuana smoking  with increased absences ,tardiness,accidents,workers compensation claims, and job turnover.",Heavy marijuana users also show poorer complex attention functioning and memory deficits.,This is a real travesty.,6,6,5,5,5,NA,NA,NA,NA,NA,NA,34,Male,NA,1,NA,FALSE
R_12tKwpOL6L92Wi8,,-1,Moral Message,3,3,3,4,5,3,4,2,3,3,3,I see point of article,Prohibition isn't going to solve any of issues mentioned,Doubt Canada's impaired driving has doubled in such a short time.,NA,NA,NA,5,6,6,3,3,3,1,1,NA,NA,NA,49,Male,NA,1,NA,FALSE
R_VPZBNoB5OXJt2Ap,,1,Practical Message,2,2,2,2,4,3,3,4,2,2,2,I agree with loss of productivity with legalized marijuana use,"How would taxes be collected on all marijuana sales, impossible",the black market will always exist,I don't like the idea of unfocused people behind the wheel of a car,NA,NA,5,1,7,4,4,2,3,3,2,NA,NA,66,Female,NA,1,NA,FALSE
R_2EoTuZY15gnwF5A,,-1,Moral Message,-3,-3,-3,3,2,2,2,3,-4,-4,-4,Marijuana is bad,Marijuana is scary,Marijuana should not be legal,drugs are bad,say no to drugs.,NA,7,4,4,3,3,2,2,2,2,2,NA,37,Female,NA,1,NA,FALSE
R_3EYUXjJRgtc60hJ,,1,Practical Message,-4,-4,-4,5,5,2,4,3,-4,-4,-4,The article only touches on logistics and economic costs and ignores the catastrophic impact on families and developing minds (children) who can give themselves all kinds of mental health problems from pot.,"The article doesn't emphasize that all of the benefits of pot go to existing pot heads (not having to fear incarceration) and all of the negatives are applied to the honest, functioning, tax-paying members of society.","The article also doesn't emphasize how pot is a gateway drug for many. While lots of people are content to stick with pot for live, for others it's the beginning of their spiral down the drain with stronger, more expensive drugs and the crimes and indignities they must commit to buy them.","This article really feels like the author is pulling his/her punches. Legaling pot is far worse a problem that people would like to believe, but maybe perhaps we've already passed that point of no return as a society. And legalizing it won't change the status quo much since we're already declining so rapidly as a civilized society.",NA,NA,4,3,6,4,4,2,2,2,2,NA,NA,38,Male,NA,1,NA,FALSE
R_1kTE7MBcMH5w239,,-1,Moral Message,4,4,4,5,5,3,4,2,4,4,4,The author seems to be afraid of everything.  Maybe they also want to ban alcohol?,"They seems to be pretty biased.  They don't mention any of the benefits, like increased tax revenue and less power for the drug cartels.",There was also no mention of marijuana for medical purposes.,"""The reckless way that we are legalizing marijuana so far is mind-boggling from an ethical perspective"" just makes this look like a hit piece against marijuana.  Really?",NA,NA,2,6,3,2,5,2,2,2,2,NA,NA,33,Male,NA,1,NA,FALSE
R_aac2grHf1XRn1qp,,-1,Moral Message,2,2,3,3,4,3,3,1,0,0,0,I was surprised at the suicide comment,It was very emotional,If it's legal that doesn't mean it's necessarily going to be legal for teens - like cigarettes,NA,NA,NA,3,4,3,2,4,4,3,3,NA,NA,NA,32,Female,NA,1,NA,FALSE
R_2uEBgXCs51gUDq8,,1,Practical Message,2,2,2,2,4,1,3,1,2,2,2,This person doesn't seem to be doing enough to consider the economic and social costs that happen when the drug is illegal.,I wonder whether the spike in productivity and other issues is because of the novelty of the drug being newly legalized. Will that subside over time?,NA,NA,NA,NA,4,4,7,4,5,1,3,NA,NA,NA,NA,33,Female,NA,1,NA,FALSE
R_3g0FouNjKCiyifT,,1,Practical Message,4,4,4,4,4,1,4,2,4,4,3,"I thought the article seemed overly emotionally written....the input of the strong emotion words made it less ""scientifically"" belivable, whether the points were accurate or not. It seemed like the author was more railing about the subject while throwing out the facts thatn actually educating.",I wonder what the amount of alcohol related job issues is comparably to marijuana.,The issue of people crossing state lines would be fixed if it was fedarally legalized.,"The immediate issues, upon legalization, should balance out once it is legalized. People over-react when given something new or a new freedom---example, kids going to college and being on their own for the first time",NA,NA,2,1,7,2,4,4,1,1,1,NA,NA,44,Female,NA,1,NA,FALSE
R_OCkeD6Ot2vAjO7v,,-1,Moral Message,-3,-3,-3,2,4,1,4,3,-4,-4,-4,addiction,safety,black nieghborhoods,teenagers,corruption,big businesses,7,7,2,3,4,2,2,2,2,2,2,52,Male,NA,1,NA,FALSE
R_2uOmbeKR1LLC0Fc,,-1,Moral Message,4,2,3,3,4,4,4,3,2,4,3,"First, marjuaua legalization is incredibly harmful to same of the most vulnerable and marginnalized individuals in our society.","It can lead to disease and mendal impairment, and is espescally damaging for those in marginatlized communities.","Legalizing marjuana could thearten the safety of society in general, as impaired driving is expected to surge.",Millions of drives and pedestrians would become vulnerable to injury or death caused by driving.,"This is similar to what happened in the alcohol, tobacco, and pharmaceutical industries who make much of their profits users.",The neckless way that we are legalizing marijuana so far is mind boggling from an ethical perspective.,5,6,5,4,5,3,2,1,2,1,3,34,Male,NA,1,NA,FALSE
R_3lSSsBYJthjSxV7,,-1,Moral Message,4,4,4,2,5,2,4,5,4,4,4,"Marijuana is favorable especially for people who suffer from extreme amounts of pain with period pain, multiple sclerosis pain, cancers, and eases a lwealth of other conditions.",There can be regulations made regarding its legalization like making its use be above a certain age and preventing those with mental illnesses from getting it.,People are selfish when they are against it. They do not want others to get help that they really could use from it.,it would greatly reduce people being in jail for it and would bring more money to governments.,it would free up the legal system.,NA,1,1,1,3,3,1,1,1,1,1,NA,36,Female,NA,1,NA,FALSE
R_1gqp8TrdU3FtvPS,,1,Practical Message,-4,-4,-4,5,5,1,4,1,-4,-4,-4,"I was thinking about that person who have legalized marijuana, as if they do not have children.","what would be our future, our children future with legalized marijuana",NA,NA,NA,NA,7,5,7,3,3,2,2,NA,NA,NA,NA,28,Female,NA,1,NA,FALSE
R_bCKmSJc9ZP4uged,,-1,Moral Message,4,4,4,4,4,2,3,4,3,3,4,People could easily become addicted,It's not as harmless as people think,You are still impaired on it,It's less harmful than alcohol though and it deserves to be legal.,NA,NA,3,2,3,1,2,3,3,3,1,NA,NA,32,Female,NA,1,NA,FALSE
R_27qhd44cWy5KEe2,,1,Practical Message,3,3,3,3,5,2,3,2,3,3,3,I would have liked to see more actual numbers (on either side of the aruement),"I wonder if increased enforcement costs in neighboring jurisdictions is ""even out"" by decreased costs in the areas that have legalized it.",I wonder how the price of black market marijuana has changed (if at all) in areas that have legalized it,the cost of developing infrastructure could be seen as an investment/start-up cost. And in a way as a job creator,"heavy weed users I know do have questionable work ethics, though I wonder if that is just their natural disposition","it is complicated, and I wish the taboo nature of the issue hadn't prevented more practical discussions before legalization began",4,2,7,1,2,3,3,3,1,2,3,43,Female,NA,1,NA,FALSE
R_BwSnDsG4yHQ44Br,,1,Practical Message,3,2,2,4,4,5,3,4,3,2,2,I don't care if it makes it difficult for states who don't legalize it... they should follow.,My grandmother could go to DC to get weed for her eye problems,"People aren't going to transition to an ordered market system overnight, but it will happen. Look at alcohol.",NA,NA,NA,5,3,6,2,2,1,3,1,NA,NA,NA,36,Female,NA,1,NA,FALSE
R_2q3iOjy8qHUs2QO,,-1,Moral Message,3,1,0,4,5,4,3,3,4,0,3,It is not a hard drug and if adults want to use it then let them,I feel the same stipulations with alcohol should apply to marijuana no driving while high,NA,NA,NA,NA,5,7,7,4,3,2,3,NA,NA,NA,NA,34,Female,NA,1,NA,FALSE
R_233pLirBcxa7gb9,,1,Practical Message,4,4,4,5,5,1,5,5,4,4,4,I cant be swayed by this,I smoke all day every day,I dont have kids to worry about,Fuck tha police,NA,NA,4,4,4,2,2,1,1,1,1,NA,NA,39,Male,NA,1,NA,FALSE
R_1l9SUtlYBqPSbe6,,-1,Moral Message,3,3,3,3,4,1,3,4,3,3,3,The reference to 'rushing to enact new laws that are as immoral as the ones they replace' didn't fit the writer's context well.,"The writer seems to be suggesting that marijuana legalization is practically 'racist', although he never offers any explanation when he mentions harm to minorities.",NA,NA,NA,NA,3,6,2,3,3,3,3,NA,NA,NA,NA,59,Male,NA,1,NA,FALSE
R_29cXeQTjNodeim7,,1,Practical Message,3,2,3,4,4,4,2,3,3,2,3,"As states continue to pass measures the marijuana legalization for sales,production.",The current infrastructure for black market sales for drug.,how to easy to travel across state line every state there will be challenging for drug in other state,5 million american have smuggled marijuana fro neighboring states that have the drug,Finally another major concern is that if we not careful,NA,5,3,6,4,2,3,2,3,2,4,NA,29,Male,NA,1,NA,FALSE
